cell_id,4-1BB,B7-H3,CD123,CD14,CD163,CD27,CD31,CD38,CD39,CD40,CD68,CTLA4,FABP4,FOXP3,GITR,GZMB,ICOS,IL-18,IL-1b,IgD,Ki-67,LAG3,LAMP1,NF-kB p65,PD-L1,Tim-3,VISTA,Vimentin,iNOS,pan-RAS
c_1_32_477,-0.08963487,-1.8473909,0.8930515,0.7495751,-0.91650766,0.61363804,-0.83036935,0.7199844,-1.0408914,1.7038785,0.06622368,-0.084423736,0.09822414,1.4729348,-1.4231086,0.9463861,0.6843509,0.887555,-0.70100325,-0.6157601,0.19025366,-0.39387903,0.24903741,0.7415522,0.5145601,-0.028537342,1.9554585,0.22345136,0.031402774,-0.10482413
c_1_32_478,-0.52779555,-0.5883581,-0.7349712,-0.9466617,-1.2259598,-0.05296255,-0.62525487,-0.74848706,0.15231967,-0.071841754,0.24066979,-0.6531006,-1.00636,1.4194161,-0.5151971,0.014815614,-0.91940886,-0.84341896,-0.6614839,0.44766882,-0.43254086,-0.5825696,-0.23064739,0.7282105,-1.2975242,0.7189367,-0.90666205,0.66358393,-0.4373566,0.34533483
c_1_32_479,-0.65646446,-2.0141225,-0.8187227,-0.9056115,-0.33531687,0.591397,-0.8410485,-0.53282666,-1.4280974,-0.4892493,-0.14113048,-1.212719,-0.69787025,-0.6477552,-1.7690365,0.46755058,-0.2156659,-0.20540828,-1.1849962,-0.9390416,-1.8630695,-1.4849298,0.6164315,0.2610262,-0.6661782,-0.7299095,0.14854899,0.58452106,-1.3126137,-0.66145813
c_1_32_480,-0.36453512,-0.7749785,-0.57978576,-0.014481498,-1.1496294,0.5979526,0.20046586,-0.22346465,-0.67768556,0.9908253,-0.3510983,-0.8148648,-0.84238493,0.31318304,-1.4810311,-0.5933176,0.5196636,-0.7264979,-0.875658,0.17105636,-0.41883016,-1.028862,0.9570792,0.38454,0.14184523,-0.045583803,0.1460176,-0.23414627,-0.14457245,-0.5852135
c_1_32_481,-1.0630424,-0.18402007,-0.4804454,-0.6015968,0.8354363,-0.3524523,0.4006447,-0.06449608,0.064133376,0.047217637,0.27158785,-0.50469744,0.15959811,1.8537312,-1.064356,0.37867203,-0.8695632,-0.68540484,-0.21356085,1.4618859,0.14000683,-0.9245543,0.30966893,0.7767004,-0.40081292,0.86724675,0.37323284,1.0088958,0.86162436,0.09985178
c_1_32_482,-1.5084312,-0.9493267,-0.57978576,-1.3720152,0.8628547,-0.58675414,-0.60937977,-0.29094124,-0.5659113,-0.59968877,0.34864622,-0.61122185,-0.32880977,1.4503577,-0.45250323,-0.090713896,-0.8841009,0.21194078,-0.09251715,0.44766882,-0.7061819,-1.19407,0.36824226,0.48836595,-0.41119665,0.27864164,-0.877617,0.1319414,0.19430673,-0.5152699
c_1_32_483,-0.7358397,-0.5960945,-0.76259285,-0.106292315,-0.89847565,0.44658366,-0.70002955,-0.07130735,-0.6700668,-0.5376637,0.29509038,0.24887463,-0.21173929,0.2383149,-1.7105113,-1.5239829,-0.6602116,-1.0490499,-0.73910874,0.35323408,-1.0291165,-0.61922556,-0.12112906,0.58897704,-0.46912092,-1.3431028,0.23099321,-0.20377679,-0.7146039,-0.894936
c_1_32_484,-1.6007857,-0.8094349,-1.0363886,-1.1574064,-0.5645484,-0.16267256,-0.18575901,-0.92040044,-1.3988035,-0.9120659,-0.44020307,-0.815978,-0.4201714,0.54390824,-1.3123591,0.032933462,-0.35359752,-1.4112542,-1.436879,-0.19459559,0.0069550746,-1.2305803,-0.6318398,0.29474637,-1.3469068,-0.055482693,-0.17684758,0.75625706,-0.23271723,-0.16025771
c_1_32_485,-0.42865226,-1.5208664,-0.9891855,-0.22790372,-1.3921744,0.68079275,-1.1545736,-0.45990592,-1.4851702,-1.149825,-0.18264319,1.162686,-0.79199755,-1.7695817,-0.8778666,-0.73052907,0.26315692,-0.6583588,-0.9123173,-0.83924496,-1.2708052,-0.46031478,0.24591444,0.54138815,-1.649119,0.027810948,-0.08725169,-0.3756102,-0.7575141,-1.0124755
c_1_32_486,-0.96780145,0.1814216,-0.6903901,-0.21047737,-0.8895122,0.6640461,-0.5258625,-0.5358139,-0.3588911,-0.24184261,0.20528942,-0.36687765,-0.4280778,0.3494018,-0.54091895,-0.46940404,-0.7733045,-1.0423762,-1.048117,-0.18366306,0.5140003,-0.88997734,0.15901965,-0.19009086,-1.2602153,0.23172909,-0.046445105,0.30113477,-0.34241143,0.5394732
c_1_32_487,-1.2721266,-0.1593352,-0.6513882,-1.0041655,-0.41408208,0.45957723,0.48448384,-0.014147363,-0.49839115,-0.25679058,0.22502434,-0.4468079,0.45454636,1.578441,-0.3005176,-0.05346558,-0.3924322,-0.3708543,0.1484345,0.32148048,1.2882142,0.12155314,0.95316535,0.8617055,-0.279585,1.4986548,0.48255682,1.1953431,0.0396365,0.31186298
c_1_32_488,-1.2024938,0.1270375,-1.2221198,-1.141589,-1.3102555,-0.67794424,-0.2554003,-0.7154685,-1.3027828,-1.0480045,0.05839672,-0.8004439,-1.0969983,0.42437878,-1.5988022,-0.10426215,-0.3400618,-1.4163662,-0.46444133,-0.75122684,0.2825227,-1.2411116,-0.7940151,0.25432625,-0.8682092,1.7993599,-0.57405543,0.8747022,-0.4305578,0.2977465
c_1_32_489,-1.2560368,-0.47965246,-1.4122821,-0.80118144,0.23568268,0.23501563,0.8880343,-1.1632293,-0.6231997,-0.9025255,-0.5422951,-0.58408654,-0.8575223,0.27658436,-1.3286134,-0.66369987,-0.31547207,-0.46564877,-0.5470162,1.3613399,-0.5130182,-0.9106653,-0.21333943,0.24088474,-0.7635679,0.1931195,-0.3559383,0.7964507,-0.23892905,-0.6001431
c_1_32_490,0.2244683,-1.7584223,-1.3295395,1.0084883,-0.6719458,0.80559206,-0.41418278,-0.027961826,-1.3458925,-1.0407376,0.28939968,-0.23320878,-0.13771693,-0.4282363,-0.50181746,-0.40052295,0.5551219,-0.17480388,-0.717858,0.45368028,-0.979044,0.0786105,-0.43500197,0.6974426,-1.3430717,0.88803345,0.19002718,0.009162498,-0.59617174,-0.28171784
c_1_32_491,-0.7116169,-1.533654,0.33031467,0.04978838,-2.2506201,0.5935975,-2.1899493,0.017715437,-1.8666319,1.0858864,-0.3353265,-0.87927514,-0.1531842,0.19312988,-1.7405652,1.1145962,0.23602663,-0.36224633,-0.78659743,-0.90008396,-1.414308,-1.3489673,-0.7013752,0.45516947,-0.1759397,-0.71389455,1.0495408,-0.31328422,-0.2126506,-1.9102911
c_1_32_492,-0.23829074,-1.6666096,-0.80073285,0.08263264,-0.46563905,0.52763855,-1.6733773,-0.42035627,-1.792004,-0.5734171,-0.43836173,-1.2020099,-0.4391919,-0.58709407,-1.7462361,-0.7961161,-0.11838896,-1.4446585,-2.0521088,-0.1809391,-2.0957189,-1.8582683,-0.14361523,0.49356568,-1.2125629,-1.1499878,-0.009377023,-0.4859741,-1.2674227,-1.32613
c_1_32_493,-1.0644644,-1.701388,-0.6854829,0.27149308,-0.6923932,0.5585906,-0.5047931,-0.2722553,-1.1847085,-0.69847775,0.109065,0.50667214,-1.1522312,-1.2023052,-2.1008089,-0.64658046,0.547784,-0.87869006,-1.330962,-0.43869135,-1.6325034,-1.1050868,0.24382961,0.41472355,-0.67197007,-1.1426737,0.41479278,-0.46795446,-1.0954261,-0.50150335
c_1_32_494,-0.5014299,-1.0653487,0.26286697,0.25077757,-0.44340244,0.60883355,-0.40279803,0.17298225,-1.2433947,-0.34506527,0.32888994,0.75846815,-0.40286884,-0.55151856,-0.24461506,-0.5491493,0.48662323,-0.25281218,-0.9803604,0.7233492,-0.9892631,-0.5684601,0.5302543,0.66121316,-0.8966872,0.2912517,1.0156708,0.2879073,-1.1023299,-0.552807
c_1_32_495,-0.98803556,-0.6273655,-0.89459515,-1.6088387,0.28196335,-2.020636,-0.43715763,-1.8453394,-0.8821904,-1.495378,1.4567535,-2.0987926,-0.07547225,-1.6090583,-0.88620573,-2.55472,-3.2473226,-1.2914394,-0.6905346,1.2704959,-0.6652009,-0.85813636,-0.89796567,-1.6371137,-1.1445714,-0.85637593,-0.97021616,0.35439172,-1.7738861,-2.7583334
c_1_32_496,-1.9854786,-0.38385287,0.091727614,-0.74379414,0.6453739,-0.42538017,-0.22155201,0.6771833,0.15114161,-0.3659855,-0.34494972,-0.1987712,0.48060894,2.67148,-2.13756,1.6690384,-0.69990295,-0.11307126,-0.7115222,0.9570829,0.04629997,-2.0519204,0.14582051,1.2208996,-1.4169999,1.7650311,-0.3201703,1.4200969,0.5352807,1.299737
c_1_32_497,-0.709329,-1.1626233,0.21981488,-0.13839632,-0.8277214,0.48537347,-0.70002955,-0.07919622,-0.5984132,1.8935775,-0.24079093,-0.7021452,0.39035282,0.8237756,-1.2849414,0.4613402,-0.7186867,-0.19893616,-1.6266612,-0.7440588,-0.8065713,-0.9785291,-1.0346419,0.08908495,0.48247465,0.022722464,1.4886645,0.056732617,-1.9702215,-0.48644355
c_1_32_498,-1.7092617,-1.035658,-1.3170383,-1.0023162,-0.45079073,0.16646723,-0.21897303,-1.1065259,-0.94570726,-0.25935945,-0.27517712,-1.7400126,-1.4789187,-0.77062684,-0.85024714,-1.1075377,-0.88702005,-1.4811094,-1.0953131,0.64827377,-0.8201162,-1.19407,0.15646124,0.09953018,-1.2307792,-0.8988266,-0.95556045,0.19829094,-0.17607929,-0.2366686
c_1_32_499,-0.023111733,-0.10794307,0.24401076,0.47367287,-0.7047489,0.57812226,-0.21125719,-0.14183514,0.7685714,2.481646,0.18602079,0.31990564,0.13348918,0.3481592,-1.6367587,-0.03294312,-0.31325072,0.18970299,-1.5636342,-0.6124012,-1.5618111,0.53758305,-0.20700634,0.1341314,2.6193433,0.73362833,-0.19225372,-0.08554211,-0.46476355,0.112906665
c_1_32_500,-0.58184665,-0.19961594,1.2351964,1.1642101,-0.3565335,0.29085177,0.1900923,-0.35110632,-1.0373577,0.25384796,0.46604475,-0.34088793,-0.94058365,0.8031111,-0.60816664,0.3246072,0.674689,-0.44961265,-0.7412457,-0.701567,-1.0335877,-0.094386235,0.6334395,0.44985414,-0.34196195,0.23747359,0.7981906,0.00403262,-1.432518,-0.24972785
c_1_32_501,-1.1327546,-1.2486774,-0.8161453,-0.49723378,-0.7760409,0.4738714,-1.3261063,-0.45384306,-0.6371261,0.83268094,-0.28365692,-0.74587256,-0.46318394,-0.564413,-1.5017635,-0.17920223,-0.31992126,-0.778274,-1.0139776,-0.20008369,-1.2314113,-1.5859714,0.07635223,0.063019805,-0.7099585,-1.9288706,-0.053843584,-0.50650007,-0.58521867,-0.79856396
c_1_32_502,0.32364687,-0.45793343,-0.36079234,-0.31651172,-0.38872826,0.59940016,-0.039532352,-0.10812644,0.35585243,1.831722,-0.17218179,0.3127119,-0.24669836,-0.11506579,-1.2230388,-1.2120997,-0.07634678,-0.2760035,-0.9472492,0.35323408,0.23685528,-1.270306,-0.5336142,0.19828613,0.72143215,0.23603918,1.5415953,-0.02631282,-0.45101693,0.022368668
c_1_32_503,-0.28867522,-0.0666603,-0.6177305,-0.4322289,-0.16569513,-0.6089303,-0.19337255,-0.8024943,-0.29202673,-0.076960005,0.08389566,-0.46278316,-0.8518346,0.064752325,-0.38768464,-0.21566758,-0.2220317,-1.7167386,-0.40310797,0.85096633,-0.14442809,0.2344858,0.4414075,0.22905983,-0.69527644,0.35858077,-0.295642,0.40391532,-0.43565476,-0.10011012
c_1_32_504,-0.9812627,-1.7439989,0.20414142,0.19864522,-1.1001067,0.78632915,0.00682364,0.08479054,-0.04922688,0.008396298,0.22305998,1.141051,-0.9682659,-1.3854191,-1.2027048,-0.28535825,-0.040972594,-0.8996583,-1.4164457,0.730359,-1.1171596,-0.51477945,0.47488284,0.29939505,-0.43472442,0.67653596,0.3086795,-0.17527281,-1.1255004,0.022368668
c_1_32_505,-1.1886114,-0.796439,-1.2737464,1.6226082,0.40273997,-2.539679,-0.61888874,-1.408425,-1.0778397,-2.1330938,0.9482189,-1.8170512,-1.9463136,-1.5614479,-1.61862,-1.5271206,-0.84364825,-2.0039628,-0.60049605,-0.798436,-1.2444669,-1.0951184,-0.7213334,-3.6143818,-1.6317759,1.1543204,-1.8208326,0.96536034,-1.3202369,-0.49190968
c_1_32_506,-1.0446657,-0.73696303,-0.7225113,-1.0556372,-0.245563,-0.0055760145,-0.27653208,-1.3945147,-1.7065294,-1.5853413,-0.47927213,-0.9093163,-1.1716541,-0.62961006,-1.491378,-1.7608389,-0.523261,-1.7923046,-1.2921789,0.09628066,-1.1767447,-1.3766824,-1.1399047,-0.33269465,-1.7513441,-1.1766516,-0.99592376,0.100771606,-0.73011035,-0.96941805
c_1_32_507,-0.017129673,-1.9568694,-0.20520687,-0.30171493,-1.6259699,0.28878754,-0.5718093,-0.5767561,-1.3124235,1.3933581,-0.20129006,-1.4108936,-0.6854794,0.38155687,-1.9038665,0.23954105,-0.8637765,-0.53078234,-1.6394863,-0.6056995,-0.39052892,-0.43162367,-2.0641217,0.027290806,0.03835178,-0.51218873,0.8824877,0.2466965,-1.8665911,-0.96531487
c_1_32_508,-1.4641522,-0.48694885,-1.5313318,-0.75614184,-0.66381717,0.33660993,0.6286857,-1.2000968,-0.5122045,-1.1117703,-0.30158588,-0.045307815,-0.8031027,0.030884149,-0.48246902,-0.9443664,0.5711743,-1.676924,-0.7627252,0.25205827,-1.0864142,-0.048359696,-0.106157795,0.34250483,-1.2381045,0.1540693,-0.29301152,0.77961177,-0.6611764,-0.55070746
c_1_32_509,-0.6776284,-0.22167243,-0.54935396,0.40785545,-1.0135546,0.0008826265,-0.46920642,-0.06318907,-1.560083,-0.9739144,0.3857602,-0.5230552,-0.22188263,1.6638454,-1.330244,-0.5789316,-0.57545817,-1.0871867,0.1978,-0.10871728,-0.6538069,-1.0071648,-0.5151625,0.6424214,-1.095674,1.8516322,0.0888172,0.43791497,-0.56527954,0.02461452
c_1_32_510,-0.6821191,-0.23120569,0.7123107,0.012963155,0.02870303,0.5480786,2.8979938,0.5019311,-0.49581304,0.18687741,0.0231445,-0.832749,0.63934106,0.57316065,-0.85024714,-0.23621169,0.41893208,-0.5547023,-0.99710494,-0.75122684,-0.663932,-1.2944508,0.91493696,0.49774474,-0.8494096,0.5069241,0.9878928,0.5237323,-0.09741429,0.5449972
c_1_32_511,-0.22042692,-1.5272492,-0.60819286,-0.39343682,-1.2207919,0.6769027,-0.5047931,-0.16756843,-1.2809489,0.32973933,-0.03806408,-0.55335206,-0.73904365,-0.2246532,-1.3680134,0.6193262,1.1732357,-0.7146917,-1.237935,-0.082598284,-1.07575,0.59473896,-0.3074026,0.28168476,1.1202991,-0.66658497,-0.4376867,0.14072548,-1.9908568,-0.7664551
c_1_32_512,-0.7173516,-0.31594062,-0.07770299,-0.61548424,-0.032238543,-0.22080927,0.38003904,0.3771911,0.05356497,0.2046513,0.0231445,-0.341779,0.5191744,1.9820763,-1.1517407,0.51596665,-0.36494485,-0.16042966,-0.81073195,0.6645932,-0.11433271,-0.59066886,0.019879349,1.2800417,-0.68359476,1.2301561,0.078828946,0.5340847,-0.8957143,0.6619052
c_1_32_513,-1.1901481,-1.2764065,-0.20112719,-0.3677228,-0.713023,0.42426983,-0.9664447,-0.8101138,-0.4177643,-0.81959075,0.17664976,0.46683306,-1.0760927,-1.1656575,-1.8978678,-0.34750068,-0.3355693,-1.5501628,-0.59648967,-0.19185688,-0.15657869,-0.42402846,0.3785649,-0.077642396,-1.0545387,-0.46966413,0.43668905,-0.18237492,-0.3935382,-0.5360573
c_1_32_514,-0.40763003,-1.0553992,-1.1247131,0.24452436,-0.25574288,0.4962986,-0.15062447,-0.14074723,-0.82925856,1.047176,-0.4100462,0.5615711,-0.29262942,0.7921858,-1.3879226,-0.55746305,0.5595118,-0.12561737,-0.77571464,-0.19459559,-0.7890829,-1.0605414,-0.38973796,0.28036985,0.30952054,-0.3217477,0.37765583,-0.09066442,0.32800582,0.029661015
c_1_32_515,-0.8205196,-0.9168064,0.091727614,0.2606419,-0.31080773,-0.12250925,0.027322263,-0.75627154,-1.5410464,-1.2187665,0.013683838,-0.4346716,-1.2331171,0.030884149,-1.1655483,-1.5665904,-0.023507154,-1.5881044,-0.48337016,0.5684678,-0.6907276,-1.1377652,-0.7607115,0.10798972,-1.0174389,0.6781564,-0.38760817,0.003033584,-0.45959845,-0.75583905
c_1_32_516,0.7114866,-1.2431805,0.07710194,-0.18173952,-0.110746145,0.6874575,0.8836992,0.28672296,0.2345162,1.195842,-0.060669515,-1.119509,-0.5053536,0.8150895,-1.8307604,-0.8629587,0.5092073,-0.22655348,-0.69471616,0.5589842,0.7227322,-0.9245543,-0.42472672,0.44978935,2.0185928,0.7077914,1.9472817,0.10391228,-0.22497794,0.10257708
c_1_32_517,-0.61494684,-1.6528782,-0.47817963,-0.5431686,-0.66381717,0.34815195,0.025055278,-0.46438536,-0.55343574,0.5050183,-0.33009738,-1.0637301,-0.633098,0.08089266,-1.6863278,-1.4219688,0.23431936,-1.1396725,-1.7047579,-0.65650153,-1.451642,-0.6836584,-0.47672737,-0.037756685,-0.7099585,-0.5717108,0.1821105,-0.5513956,-2.0116885,-0.9751731
c_1_32_518,-1.2258985,-0.9399771,-1.0759095,-0.7168728,-0.7254901,0.33941802,0.76737773,-0.5061456,-0.9180408,-0.6101527,-0.0061137327,-0.45525017,-1.0615674,0.22932468,-1.5578126,0.14652388,-0.35812894,-1.3357375,-0.73058355,-0.033865403,-1.4823197,-1.1555415,0.57273144,0.8147177,-1.83449,0.09190994,0.018719885,1.1767055,-0.28449643,-0.062120985
c_1_32_519,0.19657183,0.9753865,0.44273847,-0.53942794,-0.03532841,-0.94892937,0.74883604,-0.5468048,-0.76882637,-0.9204703,0.37002745,0.14016041,0.36327368,0.89249444,0.22230034,0.6082758,-0.2955656,0.32307038,1.339416,0.5797905,0.572984,0.97349745,-0.48042682,0.47512472,0.82790494,1.209717,0.6104351,1.3375663,-0.94235665,-0.10069911
c_1_32_520,0.9082529,0.82270837,2.1215558,0.56116045,2.6120658,0.49301338,1.2594212,0.5756897,1.2303305,0.07496825,1.170703,2.1961448,0.84714687,1.6399018,2.6653066,1.1175401,1.6093117,2.418624,2.2033927,2.7109983,2.1646154,2.1548882,0.42363998,-0.020388778,2.5413003,0.033202954,0.8587345,-0.10518929,2.0187259,0.7338985
c_1_32_521,-0.8144095,-0.67528033,-0.8109978,-0.5529242,-0.86282784,0.3218771,-0.7709574,-0.6192601,-2.0990431,-1.0269727,0.23416595,-1.4405605,-1.0928023,0.4401516,-1.6331215,-1.6226089,0.20161082,-1.4889855,-0.6926244,-0.712108,-1.6539499,-0.75414467,-1.415003,0.15309179,-1.5302618,-0.42562488,-0.50635785,-0.31707153,-0.1505389,-0.71454567
c_1_32_522,-1.1387013,-0.17781802,-0.47139287,-1.2966981,0.6522736,-0.7806783,1.7548909,-0.07577361,-0.6315419,-1.068027,-0.091223896,-1.0351449,-0.14895602,1.529188,-0.56936365,-0.5693738,-1.1814698,-0.523466,-1.1589969,1.1768703,-0.6374483,-1.7392626,0.6453289,0.6348654,-1.3700451,1.2854646,-0.6526915,0.6759894,-1.3848158,0.14526151
c_1_32_523,-0.5298416,0.30245817,-0.52618337,0.35144874,-0.89847565,0.38875675,-0.75382924,-0.18945886,-0.033410512,1.4317683,0.004176772,-1.0191565,-0.41229093,0.4401516,-1.0881914,-1.034528,-0.17371644,-0.5919279,-1.1928564,0.40509376,-1.0500588,-0.6274455,-0.43861294,-0.0649389,0.6588825,1.102851,0.83968925,0.19219722,-0.04127848,0.630051
c_1_32_524,-1.134239,-1.0064337,-0.08939691,-0.2950222,-0.8895122,0.4940412,-0.3249512,-0.49830937,-1.704793,-0.4783877,0.42985448,-0.23320878,-0.58523047,-0.32269853,-0.41931704,-0.7720084,-0.68393576,-1.082671,0.03426351,-0.389913,-1.0261405,-1.2332091,-0.8279744,0.46354422,-0.54216963,0.2397657,0.09613959,0.17723967,-0.38354927,-0.17233375
c_1_32_525,-0.6074134,-1.2597194,-0.7150635,-0.3300507,-0.4470936,0.4851662,0.15227401,-0.59515345,-1.1242431,0.036955215,-0.055371195,0.1129906,-0.5549607,-0.37277514,-1.3075014,-0.5302209,0.003373585,-0.7146917,-0.2611559,0.7180768,-0.8792938,-0.4430602,-0.41807997,-0.072671235,-0.13848586,0.21353118,0.40612805,0.11254282,-0.5833987,-0.45995772
c_1_32_526,1.2468778,0.81000817,1.4858397,0.9484741,1.0189111,0.6177545,0.6435092,0.14472711,-0.53401273,0.23443662,1.6502556,1.487186,0.86558414,1.5318446,1.8390516,1.3197936,1.6634388,1.3999475,2.1695101,1.37418,1.883325,2.2194984,0.18511924,0.702083,1.4908493,0.36371136,1.139114,0.19900152,0.29411766,0.55555344
c_1_32_527,-1.3929359,-0.46514487,-0.73997164,0.116096914,-0.39233333,0.2605124,-0.6606517,0.4837951,-1.1949962,-0.44084248,0.35661525,-0.053073596,0.49889854,0.010404234,-1.4197387,-0.014575668,0.010990892,-0.2380095,-1.0432076,-0.5890398,-0.8378452,-1.5648284,-0.18814513,0.611617,-0.5977464,0.8355595,-0.5601431,-0.18711786,-1.2085797,-0.69229436
c_1_32_528,-0.9412082,-1.4582145,-1.2251294,-0.048235573,-0.63158494,0.64457315,-0.58113277,-0.35837746,-1.4280974,-0.6405783,-0.2192951,-1.1207936,-1.4252667,0.053950086,-1.3912545,-1.1033634,0.29658222,-0.9165539,-1.330962,-1.0029469,-0.45557657,-0.7282804,-0.55557823,0.30613497,-1.2417753,-0.6719369,-0.21280721,-0.1318072,-0.07998842,-1.1948602
c_1_32_529,-0.61818624,-1.2486774,-0.20929284,0.8212503,-1.241533,0.5589755,-0.072663985,0.06578864,-1.9013022,1.2371482,0.36576983,1.129927,-0.7031999,0.22675207,-1.2435216,-0.12415975,-0.37864345,0.46895602,-0.95901716,0.50505406,-1.6383321,-0.24841361,-0.74769133,0.48577693,1.1490363,-0.29518467,0.8831428,0.031858817,-0.633081,0.10257708
c_1_32_530,0.21155275,-1.1417177,0.2764956,-0.5733255,-1.2104906,0.24043386,-0.7744015,-0.0077845966,-0.61122096,0.98605627,-0.035069674,-0.7653572,-0.91322,-0.30766457,-1.1410484,-0.6089702,-0.14484535,0.70208675,-1.2676034,-1.6285076,-1.6170312,-0.5069249,-0.6751181,0.40356106,-0.4851633,-0.20678788,0.48546025,-0.24539682,-0.5153279,-1.2173388
c_1_32_531,-0.6454355,-0.907618,-0.7956154,-0.48845354,-1.1496294,0.59955394,-0.62206906,-0.41098088,-1.4624147,-0.8274319,-0.43928215,0.6739372,-1.4349314,-0.5887199,-1.4400206,-1.4219688,0.6186045,-1.4758714,-0.7909658,-0.5333838,-0.82283485,-1.4791129,-0.7681958,-0.17737576,-1.4408256,-1.2310407,-0.61569786,-0.7227858,0.34832832,-1.3186098
c_1_32_532,-0.5755174,-1.3621628,-0.8734449,-0.9180232,-0.22198176,0.257339,0.100655295,-0.602354,-0.56055355,-0.07024636,-0.41913536,-0.006136648,-1.0928023,-1.2767768,-1.5489806,-1.197785,-0.037078805,-0.5510081,-1.4427522,-0.4294571,-1.4606222,-0.39013624,-0.7732032,0.06241558,-0.8776648,-1.4394511,0.12818958,-0.54092425,-0.3935382,-0.45051473
c_1_32_533,-0.86268985,-0.17781802,-0.80073285,-1.1396197,-0.87168854,-0.76729727,-1.1503719,-1.4805592,-0.6315419,-0.6284218,0.7641523,-0.23067006,-0.7809441,0.2280388,-0.43112433,-0.3318606,-0.12041214,-0.778274,0.019188087,-0.6056995,0.034194425,0.14123973,-1.1422322,-0.62367046,-0.69527644,0.2397657,-1.2318525,0.32312584,-0.577947,0.50561404
c_1_32_534,-1.070166,-0.6392291,-1.2041388,-0.33685216,-0.3779471,0.3318581,-0.52283823,-0.29006118,-0.17059918,0.28330386,-0.12226538,0.89627826,-0.36246705,1.2508724,-1.2027048,0.4103531,-0.545472,-0.84135896,-0.96374255,0.10103426,-0.7850662,-0.6295049,0.32267338,0.89743215,-0.94491255,0.94367874,0.24156044,0.8386681,-0.037019584,0.5729002
c_1_32_535,0.055133626,-0.89392066,1.2738296,0.84079283,0.5465493,-0.06611039,-0.53192526,0.085518375,-0.6978471,1.7972821,0.24326532,0.2522471,0.276603,0.39874864,-0.31750768,0.33014363,-1.1747526,0.5976738,-0.39761645,-0.45106837,-0.91158956,-0.5069249,-0.16860463,0.4683707,0.6202182,0.010587263,1.5404857,0.059316322,-0.4855454,1.3562976
c_1_32_536,-1.2932851,0.03270806,-0.59395087,-0.053015042,0.3273366,-0.46614534,1.548883,-0.031559367,-0.64741105,-0.25495866,-0.17057724,0.50068337,0.4892333,1.5705719,-1.5988022,0.6006051,-0.97656304,-0.59755766,-0.77354413,0.091515735,-0.10836062,-0.10436142,0.14361101,0.82951814,-1.5261235,1.339322,-0.09249525,1.0599144,1.180135,0.48969314
c_1_32_537,-1.2258985,-0.51642394,-0.89459515,0.04064036,-0.23880076,0.56679976,-0.7744015,-0.30595833,-1.8742763,-0.99348605,-0.093535095,-0.6479491,0.09822414,0.8150895,-1.1732485,-0.6053516,-0.8580057,-0.91867334,-0.48146972,0.46763793,0.06756179,-0.98565704,-0.15365513,0.40974566,-1.3430717,-1.0568756,0.25348863,-0.3152482,-0.81337,-0.84983337
