cell_id,4-1BB,CD11c,CD123,CD127,CD14,CD16,CD40,CD45RA,CD68,CTLA4,EGFR,FABP4,FOXP3,GITR,GZMA,ICAM1,ICOS,IDO1,IL-18,IL-1b,IgD,Ki-67,LAG3,Ms IgG1,PD-1,PD-L1,PD-L2,Tim-3,iNOS,p53
c_1_18_727,0.23058856,-0.29551235,-0.2728779,0.5087793,-0.46053985,-0.65878296,-0.47709426,4.2650642,-0.102959886,1.1132576,0.45455042,-0.8601519,-0.15172379,0.6110464,-0.2036443,-1.018979,0.011458696,-0.04545682,0.024943009,1.1184665,-0.42382783,0.38431388,0.31732246,0.12867638,-0.08949433,0.33824664,0.5674294,-0.018756727,3.85477,0.30604804
c_1_18_728,-0.42933446,1.2193611,-0.32289186,0.19567932,0.3445504,1.7021781,0.6660034,0.024791453,1.1142724,0.018508317,0.2703526,-0.43489242,-0.21939515,0.14118281,-0.17394452,0.23373143,0.37224048,0.9062381,-0.19672067,-1.1373883,0.07391,-0.54961944,-0.10838811,-0.5082775,0.1156256,0.2703116,-0.38218114,-0.36414546,-0.46453488,-0.19050561
c_1_18_729,0.707436,0.011420714,0.05363849,0.35172915,0.36622593,0.6141515,0.21080601,-0.13619761,-0.37908345,0.7777393,1.177494,-0.65660846,-0.12697503,0.7034423,0.11410617,-0.8558866,0.36805207,-0.14661512,0.34916174,1.0098463,0.54072934,0.67247343,0.34464437,-0.9365734,0.7346908,0.3729274,0.1987498,-0.26382378,0.30200186,1.2127609
c_1_18_730,-0.431817,0.14377369,-0.9696544,0.17866299,0.32440332,-0.24967712,0.43424296,0.1156932,0.22097243,-1.5715003,-0.6584403,1.013938,-0.6632591,-0.43994927,0.11154755,-0.52827775,0.04492545,-1.1445442,0.02373498,-0.78899264,1.4248348,-0.58109635,-1.1829735,-0.5405473,0.02940529,-0.73823476,-1.3926164,1.2270684,-1.4433779,2.2124767
c_1_18_731,-0.43803585,-0.27046993,0.48050326,0.44026592,-0.03127034,-0.34603384,0.10813164,0.16149661,-0.6170771,7.7161724e-07,0.4005598,-0.55630165,0.06741092,-0.3933126,-0.70340645,-0.17752528,-0.28692806,0.32923028,0.08221999,-0.23037952,-0.25651214,-0.46429077,-0.2267986,-0.23233369,0.06626793,0.040517468,-0.18141153,-0.69457996,0.011512834,0.5635995
c_1_18_732,-1.2204871,-0.9921407,-0.25003126,0.3939211,-0.88208723,-2.0270767,-0.11199775,0.5890003,-0.17005181,-0.81133854,-0.41284364,-1.2069062,-0.16305853,-1.216617,-1.3793422,0.09445586,-0.6472602,0.21675637,-0.23964423,-0.8085526,0.22538191,-1.5459003,-1.6258389,-0.56232196,-0.7551413,-0.21660213,-0.5849973,-0.45633766,-0.7022895,-0.2391213
c_1_18_733,-0.482072,-1.0403607,-1.1608201,-0.9153688,-0.70250356,-0.8526656,-1.0627689,-1.5900961,0.27598417,-0.08246414,0.33431384,-1.3061628,-1.3928462,-0.4725378,-0.34617895,-0.32148194,-1.1393728,-0.90494394,-0.9279213,0.18519635,-1.8640094,-0.2966756,-0.81796026,-1.5673167,-0.22219664,-1.7806863,-0.42105073,-1.5500969,-2.2325838,-0.982774
c_1_18_734,-0.058263656,-0.010303886,-1.2849859,0.15768772,1.1193259,-0.73161,1.1389061,-0.42293537,0.728499,-1.1825298,-0.18625069,0.63350224,-0.36699015,-0.78727615,0.3400728,0.3720253,-0.18430434,0.009256259,0.10333973,-0.58636034,0.764012,0.026137996,-1.007707,-0.43474388,-0.006897879,-1.0151546,-0.74573857,1.4432875,-1.6222547,3.4047394
c_1_18_735,-0.20436469,0.27736753,-0.52304125,0.8360651,0.6020786,-0.09854172,0.80362505,0.9784444,1.307944,0.72268677,-0.43734908,-0.55995053,-0.25337732,0.19223318,0.13951528,1.1659933,-1.0531014,1.2044836,0.25590092,-0.21029215,-0.20477948,-0.6050688,0.051983785,-0.31404963,0.6191461,-0.49052835,-0.21504559,-0.5605391,0.5994593,0.72627765
c_1_18_736,1.5578442,0.5590703,0.9845889,-0.051171236,1.0965849,0.3632965,0.25252196,0.5837036,0.6828437,1.7598687,0.73516643,1.0426205,0.53066885,1.2128544,0.7336345,-0.048387036,0.5486561,0.3232793,0.93650883,1.2522279,-0.016693924,1.080522,1.023914,0.64950716,0.54610157,1.0582658,1.2924583,1.1449637,1.5350648,0.10820461
c_1_18_737,0.638525,1.3227727,0.64586014,0.53450936,0.5270676,0.28659886,0.5222407,0.9705615,0.99755466,1.0200379,0.84806603,1.1264429,0.88041145,1.2506497,0.95621353,0.089725964,0.8798793,0.18545972,1.0588932,1.2064713,0.15162681,0.937512,0.051983785,0.2987798,0.6487827,1.1321898,1.200001,0.68350637,0.32943332,0.4964006
c_1_18_738,-1.0213491,-0.7042714,0.15220593,0.8031683,-0.071522236,-0.5987217,-0.12671451,0.5610045,-0.41010007,-0.034273084,1.3110048,-0.54033077,0.6715239,-0.43847787,-1.6755713,-0.9283747,-0.582736,0.41777095,0.17691542,-0.9988293,-1.1791009,-1.1403197,-1.1467205,-0.40395436,0.07290864,-0.6986091,-0.74462587,0.1498501,-1.5739305,-0.34017134
c_1_18_739,0.09337594,0.33023947,-0.11434678,0.51474476,-0.6346808,0.28659886,-0.52334225,1.8296753,0.09633256,1.4257334,0.6562099,-0.6405326,-0.32648343,0.46527857,0.42515057,-2.029891,0.5297458,-0.65387166,-0.47750583,-0.054302588,-1.461087,-0.43549794,-0.20381838,-0.36355025,-0.19233151,0.59183383,0.15017058,0.391087,3.376293,0.044591073
c_1_18_740,0.63166547,0.255183,-0.46648237,0.20475392,0.5503348,-0.26042032,1.1384739,1.3749756,0.20089419,-0.17616746,0.23534012,1.6687189,0.04669655,-0.46955717,-0.42306587,-0.1439745,-0.3863826,-0.8886856,0.58002114,0.022843918,0.2972711,-0.37854245,-0.34011307,-0.15805896,0.495812,0.65051657,0.72402793,0.11192162,0.10906541,-1.3115588
c_1_18_741,0.28046072,-0.19318128,-0.29774523,0.73416245,-0.12075177,-1.3619252,0.04434394,0.33546972,0.56558686,-0.60836524,0.8821693,-0.32274657,0.128492,0.027268961,-0.00842972,-1.3470726,-1.4986342,0.18440957,0.50263965,-0.6502862,-0.6887971,-0.71278435,-0.5896006,0.030135864,0.25165927,-1.6133564,-0.22899747,0.89697385,-1.4890686,0.40296483
c_1_18_742,-0.09202168,-0.73021466,-0.57095337,-1.4648972,-0.6074167,-0.95039785,-0.82032216,-1.2399765,0.22704172,0.14108348,-0.14401102,-1.2611686,-0.7649705,-0.11144282,-0.6190048,-0.1988101,-0.6785165,-1.0806825,-0.7627885,-0.12021333,-1.6452922,-0.86221945,-0.52801,-0.715119,-0.2959692,-0.7862522,-0.75689447,-1.163494,-1.4518008,-0.6875791
c_1_18_743,0.35709542,-0.44821098,0.45512274,0.004233407,0.07523525,-0.23103648,0.21532579,-0.51345325,-0.14629164,1.0049746,0.7813537,-0.4070676,0.36097163,0.94302374,-0.2505591,-0.09801995,0.49903253,0.44627997,0.5114747,0.6657457,0.9948548,0.63111407,0.7660197,-0.11733795,-0.014913924,0.6636352,0.52288646,-0.17381638,1.733159,0.80698717
c_1_18_744,-0.40711614,-1.2189479,0.47038588,0.0161758,-0.33130094,-1.5056956,-0.27847448,0.22507244,0.8235609,-0.78837454,0.98917437,-1.0330776,0.35000914,-0.29222423,-0.97129107,-0.31623322,-1.230385,-0.27347776,0.3354619,-0.9416523,-1.3501414,-1.316208,-1.3634499,-0.32386273,0.7254847,-0.21660213,-0.16266833,0.24115571,-0.980572,-0.47517005
c_1_18_745,0.36659637,0.4866178,-0.6636487,0.6060013,0.7810278,0.5174642,0.49956402,-0.15256181,0.6033876,0.22760381,0.27838603,-0.44105524,0.06741092,0.17285661,0.9813487,0.9415373,-0.098749466,0.78813356,0.6769116,-0.7403383,1.552451,0.35947022,0.5983787,-0.4244334,0.23520632,-0.07961267,-0.38030317,-0.51947016,-0.20260622,1.2430629
c_1_18_746,-0.51924396,0.1605527,-1.2933283,0.7930237,0.8584537,-1.0755072,0.3982384,0.6512913,0.5112104,-0.23731641,-0.16882181,0.83973175,-0.39939797,-0.55365336,0.27855045,0.27365312,-0.43333262,0.5912329,0.054950982,-1.6159159,-0.7651621,-0.4890167,-0.5074769,-0.31404963,-0.16283867,-1.5073946,-0.81011796,0.99470234,-0.42525423,2.3099744
c_1_18_747,0.122480385,-1.0835314,-0.8961337,0.46157286,-0.32650197,-1.1104645,-0.51632226,0.22013988,0.71609324,-0.11887527,0.57173955,-0.6512345,-0.5059133,-0.63596725,-1.0424985,-0.16469339,-0.7552036,0.28525582,-0.31532413,-1.12027,-0.967594,-0.6797912,-0.42269158,-0.84162325,-0.37078515,-1.4755377,-0.66600823,1.0605472,-0.6469071,1.0685463
c_1_18_748,0.7962975,0.75195044,0.35329568,0.34871402,0.118314624,-0.41831917,0.1033106,0.11919391,0.57718545,0.91658944,0.9554601,-0.9352596,0.4096854,1.5525225,0.69659245,0.1407993,0.62041116,0.011509347,0.37943506,1.2144716,-0.14783594,0.8107618,0.60402495,0.5318979,0.8248328,-1.0123158,1.2210422,-0.48421374,1.6105986,0.34265882
c_1_18_749,0.23058856,0.03647047,-0.972067,-0.2144231,-0.07060722,-1.3980618,-0.28455776,0.16490358,0.5757394,0.47483188,0.014181503,-0.83126247,-0.8973918,-0.44215757,-0.15633129,-0.092529,-0.7634864,0.16437308,0.4559458,-1.0623127,-1.5441418,-0.5333108,-1.0215057,-0.02941596,-0.21719314,-1.0265465,-0.47138143,0.6840593,-1.1854609,0.8973816
c_1_18_750,0.098253496,0.9616493,-0.016143017,0.26464215,0.78295916,-0.32352924,0.94389796,-0.09895529,0.10718497,-0.040806334,0.28215128,-0.38896522,0.7969221,0.842097,-0.20065466,1.0075839,-0.49219188,0.6327631,0.67143035,0.8508403,0.9021631,-0.040327273,-0.22784936,-0.43991673,0.6252783,-0.42899647,0.30095267,0.28115764,-1.0923356,1.3982291
c_1_18_751,-0.7944187,-0.55054194,-0.0020119706,0.4926006,-0.554786,-1.8554916,-0.45331842,0.20774433,0.09262483,-0.35554895,0.59465015,-0.9794274,-0.3571067,-0.75273794,-1.4584537,-0.87413037,-1.0830396,0.27109835,-0.18743587,-0.4216122,-0.8495562,-1.4574411,-0.74799955,-0.22761883,-0.16161776,-1.3894292,-0.5481446,0.47125298,-0.50409347,-0.19924508
c_1_18_752,1.7654827,-1.707971,0.38643968,1.3776,-0.068321325,1.2673031,0.46690032,0.64937955,0.452184,1.0630531,1.2085747,-0.25814706,0.8730747,1.0816705,0.56491053,-1.9895418,-0.19900316,0.16648929,0.7496714,1.4821565,0.07789651,0.9199395,1.3595049,0.63993895,0.28826562,1.0593553,1.1052667,0.40041506,2.9473,0.9619313
c_1_18_753,-0.5995603,-0.43015647,-0.35564336,0.5314718,-0.5861669,-1.953494,-0.8701072,0.10602796,-0.15708023,-0.784573,0.7728367,-0.9441895,-0.23339796,-0.7443877,-1.709932,-1.3771883,-1.66886,0.07489082,0.47593063,-0.49218395,-1.5938334,-1.2878296,-2.114914,-0.85405284,-0.22721146,-0.8327459,-0.4057982,0.6137491,-1.4574524,-0.29164368
c_1_18_754,1.1322695,0.84893286,1.2565581,0.60023427,1.12226,0.6621092,0.64927745,0.6178374,0.6304709,1.2686458,0.47937405,1.3761148,0.92970616,1.0092771,0.7373957,-0.06972598,0.69263774,0.9827157,0.95843726,0.6381707,-0.77589494,0.45193422,0.9654852,0.61422247,0.8416575,0.86695737,0.994313,0.77049255,1.2495108,0.21542835
c_1_18_755,0.13017648,-0.22130877,0.4333206,0.24948046,-0.12594351,-0.28484023,0.17573975,-0.3187927,0.26879507,0.78640836,1.084367,-0.37765598,-0.07276243,0.6738076,0.31707618,0.03549789,-0.29004493,0.16966155,0.17351788,0.20052837,-0.79396176,-0.03210414,0.4858434,0.059328068,0.16290992,0.5370684,0.88462317,0.1542014,1.8133143,0.41590133
c_1_18_756,0.43364158,-0.5174093,0.2466182,-0.5500002,0.09815511,-0.45412454,0.41700456,0.09009203,0.24599567,0.5143748,0.07942121,1.1105157,-0.26283798,0.4176202,-0.14322144,0.040436137,-0.18138029,-0.28107184,-0.10422418,0.58736104,0.28524706,0.6164323,0.35975757,-0.6687478,-0.044928934,-0.23237267,0.28861192,0.08695659,0.8944477,-0.7694843
c_1_18_757,0.07375524,-0.32513127,-0.5891882,-1.5649586,-0.057392683,-0.5566113,0.019990267,-0.6404339,-0.020079916,0.18889968,-0.438508,-0.51234555,-0.8332698,0.6272447,-1.0021361,-1.0235704,0.5524125,-0.503769,-0.2060426,0.14709151,-1.7897813,-1.3174003,-0.24049807,-0.38366097,-0.4084224,0.24030368,0.55471015,-0.5542922,-0.980572,-0.63111925
c_1_18_758,1.5407914,1.4387735,1.3543357,0.47347736,0.4125408,-0.059743904,0.70737845,0.004321575,0.46102902,1.9900081,0.94538444,-0.27377692,0.3890589,2.3292918,1.0629469,0.6751923,0.48736686,0.66670215,0.8961764,1.66014,1.0609262,1.4479842,1.5816506,0.8618787,1.3140402,1.3380077,1.3121908,-0.09761996,-0.13970023,1.0008726
c_1_18_759,-0.16663799,0.39069894,-0.055871394,-0.13430732,-0.097351134,-1.7757125,-0.24639986,0.5000925,0.2485661,-0.60836524,1.5905612,-0.5886548,0.56604624,-0.58000463,0.09612792,-1.4461005,-1.7124559,0.33812937,0.35545778,-0.5921883,-1.0694867,-0.73771423,-0.7026316,-0.76846164,0.5424801,-0.0035310967,0.36227888,0.6030394,-1.135794,-0.17511974
c_1_18_760,-1.2709626,-1.4522597,-0.23956513,-0.7418162,-0.31007683,-0.035931878,-0.75977653,-0.32220012,0.82832915,0.30173165,0.1361425,-0.97214544,-0.040171523,-0.5544245,-1.4117037,-0.6383895,-1.8666646,0.2670382,0.79954016,-0.41523015,-1.6918706,-1.329365,-0.77926,-0.5082775,-0.040286545,-1.5799131,-0.7602524,0.7883598,-2.0476885,0.38137898
c_1_18_761,-0.52183115,-0.01759815,-1.0085663,-0.1034199,0.04090395,-0.49069026,0.26205805,0.6746962,-0.07291594,0.22760381,0.9828129,0.66470516,0.5187589,0.4392591,0.014531202,-0.9962702,-0.24693549,-1.0167205,0.22285376,0.019481996,-0.20962739,0.13888186,-0.044866726,-0.7268633,-0.28565562,0.15763694,0.16915299,1.3972555,-0.10790338,-0.44329068
c_1_18_762,0.13113648,1.2717371,-0.53293914,0.46881276,0.24283856,1.5377495,1.2321435,0.74060136,0.025838917,-0.11615546,0.12780096,0.11827791,1.1423203,0.47338468,0.4458721,-0.44868666,0.4155919,1.2676538,0.79954016,-0.3993703,0.88744855,0.40422192,-1.0839648,-0.75053924,0.34311867,1.3187675,-0.42967743,-0.34627357,-0.31124935,0.6327752
c_1_18_763,-0.95249486,-0.67866087,-1.197887,0.66877145,-0.08900591,-1.5224371,-0.21688098,0.4910074,0.9387761,-0.83944356,-0.39510766,-0.41178918,-0.91136,-0.48599556,0.21388124,1.6616824,-2.1478105,0.6089903,-0.16372946,-0.97431505,0.21997885,-0.35948065,0.24489723,-0.064171165,-0.4535653,-2.0656698,-1.1605277,-0.05825379,-0.27991867,1.4642572
c_1_18_764,-0.77543974,-1.8220028,-0.42450848,-0.029165471,-0.0134875635,-1.5336893,-0.46120617,-0.23039015,1.0436963,0.02991007,0.54963386,-0.36773303,0.3399161,-0.34118426,-0.050981894,-1.4886729,-1.3092831,-0.18533652,0.50460595,-1.293851,-0.8685726,-0.44651818,-0.2907932,-1.0021892,0.02940529,-0.97853917,-0.52794087,1.1357301,-2.3350863,1.4882563
c_1_18_765,0.74978924,0.44358918,0.4905758,-0.118774846,-0.023689764,-0.5954455,-0.30602616,-0.16390531,0.4558418,1.1633059,0.90482354,-0.71516496,0.091011524,0.9774033,0.0037586226,-0.14169338,-0.45731607,-0.28741872,0.66501904,0.88342565,-0.10429271,0.5505489,1.2543975,-0.20419098,0.45855337,0.49365145,0.7535807,-0.37757015,0.35132724,0.7116674
c_1_18_766,-0.9794574,-1.8676575,0.51431745,0.5884325,-0.28547534,-1.01599,-0.73696125,-0.056685854,0.958172,0.51288724,0.47073403,-0.7698721,0.4652836,0.017531572,-1.9971789,-1.2360723,0.6059433,0.53900355,0.07868119,-1.0325171,-1.7054586,-1.3233727,-0.44007275,-0.79865557,-0.004612723,-0.5287596,-1.1945367,0.86065966,-1.460289,0.2665201
c_1_18_767,0.25883824,-0.3725825,0.38116953,-0.021196159,0.48679397,-0.4421063,0.109735616,0.15037668,0.28629747,0.58162546,0.02684994,-0.54539794,0.48526183,0.7638986,-0.18873972,-0.06328626,0.7945852,0.3173147,0.072771214,1.3376034,-0.23411408,0.20433137,0.6341159,0.075839825,0.2791667,0.48656657,0.91976285,-0.39166847,-0.1918672,0.24007642
c_1_18_768,-0.49098694,-0.42119,-0.14917612,-0.5178006,0.13702364,-0.11579464,-0.33508897,-0.71631634,0.11889168,0.41479176,1.235113,-0.8119671,-0.15059322,0.24112403,-0.2490285,-0.525181,0.26421344,-0.11677985,0.6814701,-0.33114532,0.9937979,0.51841503,-0.27031484,0.10038088,-0.5222272,-0.84584063,0.29204673,-0.30601045,1.1824243,0.43679124
c_1_18_769,0.7977133,-0.26219174,0.19274652,0.09637283,0.15192266,-0.1917592,0.09766873,-0.15564789,0.25646988,0.6040227,0.5690431,-0.18966898,0.21048133,0.48599687,0.6004036,-0.40718216,0.88141805,0.3995445,0.5961382,0.45626676,0.40439263,0.57919854,0.70715785,-0.21821806,0.056270957,0.905894,0.5315009,-0.53677016,0.055000033,0.9813077
c_1_18_770,-0.84334964,-0.35087386,-0.8961337,-0.6891057,-0.7259561,-1.1237587,-0.5457681,0.09719324,0.13824688,-1.7281306,0.3532326,-0.7870919,-0.19163486,-0.7203325,-1.2323246,-0.5788948,-0.8486745,-0.6671713,0.19495057,-1.1373883,-0.59076005,-1.1929835,-0.9924815,-1.0425023,-0.26771477,-0.26426256,-0.76810867,-0.4309623,-1.2374914,-1.0021995
c_1_18_771,0.28404334,-0.56011033,0.8151105,-0.32311273,-0.02725291,-0.46622708,0.12091935,-0.5495085,-0.16315778,1.1007322,-0.0020262657,-0.8990796,0.24613866,1.3419448,-0.44823292,-0.13374199,0.06266977,0.74580514,-0.01772962,0.33668157,-0.43797374,0.33284473,0.15592413,0.36841533,0.20926689,0.3699333,0.70145243,-0.38695294,-0.64825803,-0.13090551
c_1_18_772,0.21863267,-0.7564999,-0.122590326,0.61670005,0.35453427,-0.34037998,1.6224823,2.2754712,-0.12853049,0.9367499,0.5618919,0.2630851,0.5652098,0.43309626,-0.06350537,-0.23020579,0.6222109,-0.16469057,0.14156796,-0.02736854,-0.048925206,-0.101394564,-0.26388946,-0.74459666,0.31933868,0.1526741,0.7563475,0.8528668,0.48769063,-0.46494243
c_1_18_773,1.6493267,1.2907915,0.51804274,1.1694942,0.71372247,1.8371922,1.0156627,0.7502382,0.15516667,1.3580145,0.35300875,0.15715834,0.32238093,1.1710458,1.2433904,-0.3656425,0.7385378,1.7323316,0.98176146,1.9768071,-0.24900757,0.4284626,0.76145005,0.04269364,0.7932651,0.60665435,1.8025506,-0.22027954,0.41857985,0.8389613
c_1_18_774,-1.2419767,-2.4293106,-0.1258964,-0.11320073,-0.22926348,-2.200962,-0.63736546,0.22835281,0.33767256,-0.47959024,1.124206,-0.3624618,0.61650723,0.04723069,-0.3429713,-1.6369971,-0.71037424,0.46229,0.7434728,-1.30579,-1.1462635,-0.09167776,-0.93414253,-0.95605683,-0.09660839,-1.7685825,-0.27497846,0.88186276,-0.9824051,0.3572065
c_1_18_775,-0.6089685,0.13363811,-0.23434995,0.33869204,0.3014465,-0.047796685,1.3366247,1.5794156,0.4122697,0.34157518,-0.39248443,0.89024544,-0.57381195,0.088447765,-0.43812823,-0.060078487,-0.12113555,0.29029238,0.099833615,0.36345983,-0.19272985,-0.4747391,0.010222997,-0.11733795,0.2144778,-0.03581073,0.087670706,0.15474406,0.37597492,-0.8606342
c_1_18_776,0.6852031,1.7660809,0.4474522,2.2939496,1.0278934,1.3411274,1.6680528,1.1927695,0.059165318,1.7051885,0.20294048,0.33948755,1.3995056,1.1446915,-0.11582133,1.7659236,0.82350713,3.0864134,0.7812918,0.52103645,0.6903055,0.59376943,0.22300753,-0.48702013,0.70527285,0.59723485,0.7701298,-0.07025395,0.9538165,1.4871935
c_1_18_777,-0.4973772,-0.98619443,-0.6890293,0.14153597,-0.69718844,-2.1598728,-0.82032216,0.27521232,-0.13347727,-1.3681992,1.1210487,-0.6868315,-0.6229355,-0.86485267,-0.035780214,-0.6727022,-1.5579202,-0.12271846,-0.22211035,-0.8698482,-1.232257,-0.9989288,-1.255707,-0.8047434,-0.4785565,-1.0668976,-0.3588208,0.5651161,-0.99532515,-0.30301607
c_1_18_778,1.2214794,0.88179255,0.594886,-0.118118025,2.3216667,0.5260165,1.4994787,1.1830497,0.5069062,1.1384389,0.5849573,0.8735568,0.60748637,1.4534018,0.7156731,0.11412897,0.9239349,0.06939527,1.0441376,0.871739,-0.016693924,0.8732934,1.5180954,0.80619925,0.8961101,1.1173935,0.94371897,0.43813246,0.40111542,0.009246444
c_1_18_779,-0.56628615,-1.8040297,-0.18285787,0.63089675,-0.4274311,-1.9178493,-0.53392744,-0.057656966,0.23783395,-0.41069198,1.080579,-0.91223603,0.010006652,-0.52073073,-1.1494626,-1.936097,-1.014007,0.2862635,0.65767014,-0.8020099,0.58065253,-0.47324285,-1.3908199,-0.35855052,0.08503527,-2.404716,-0.709329,0.67320836,-2.2325838,-0.23952892
c_1_18_780,-0.9103438,-1.3428164,0.44232407,0.5112506,-0.07886162,-1.6747854,-0.47709426,0.7805908,1.0608084,0.359865,0.6580241,-0.47287312,0.069472626,-0.45027128,-0.11009991,-1.8399804,-2.1963928,0.43396616,0.26463464,-1.0653191,-1.8413384,-0.5668641,-0.63254786,-0.75649726,0.38900465,-0.9152378,-0.6810712,1.1889048,-2.0574527,0.9865736
c_1_18_781,-0.5755516,-0.5890943,0.22409303,0.20785092,0.1223996,-1.4137839,0.002129851,0.09009203,0.6346844,0.13749582,0.89854014,-0.40908957,0.15845455,-0.3681805,0.001056311,-0.4029657,-0.42993447,1.0855248,-0.01772962,-0.5759159,-0.5781762,-0.8218732,-0.40545395,-0.60094506,0.10910366,0.6267019,-0.58087087,0.06954336,-1.006522,-0.015675735
c_1_18_782,-0.9938677,-1.4522597,0.06278027,0.3614243,-0.2602037,-1.5507067,-0.56368923,0.40695325,1.3052155,-0.18247968,0.52897066,-0.73189145,0.30658105,-0.4844968,-0.29232615,-1.1018587,-0.6745772,0.7052938,0.08457623,-1.0834566,-1.754048,-0.48449558,-0.24367225,-1.1679926,0.12861528,-0.9813337,-0.49105796,0.91710746,-1.5096748,0.3592341
c_1_18_783,1.4846904,-0.29551235,0.6714981,0.8458919,1.3098575,1.4926062,0.8880944,0.8057633,0.38133627,1.076939,0.701602,-0.22972123,0.6803051,1.408326,1.0152032,0.85853475,1.7211503,1.4233264,0.8176462,1.6587425,0.39802456,0.74064624,1.8961005,0.8121261,1.0266242,0.92336386,1.4478699,-0.106572814,2.4432583,1.1673964
c_1_18_784,-0.4009848,0.44068724,-0.29239333,-0.901195,0.16589627,-0.543859,-0.12856339,-0.3859242,0.12391977,-0.78932625,-0.36945677,-0.53960764,-0.42843962,-0.028639052,0.22116986,0.96110326,-0.3996616,0.14630708,-0.04620499,-0.43658862,0.09962861,-0.7290788,-0.3290515,-0.7624715,-0.35881346,-0.68637353,-0.38218114,-0.08786068,-0.8206682,0.2157421
c_1_18_785,1.8051001,0.4551546,1.6076822,0.47135916,0.5206364,0.9635969,1.9798956,1.7705173,0.25433677,1.744933,1.113521,0.95883435,1.3180497,1.9219804,0.8184186,1.1280174,1.0756758,0.36658943,1.3523086,1.915982,0.8622005,1.4848424,1.7513156,1.144292,1.3127326,1.5754232,1.1650774,1.1002867,0.24438672,0.16053133
c_1_18_786,-0.5348127,-0.2092057,0.008917653,0.93455774,-0.18560478,-2.294968,-0.39586723,0.8951478,1.5004739,0.065592416,0.23291102,-0.46174547,0.007892801,0.61963546,-1.0561336,-0.85186803,-1.0334388,0.9358734,0.34284854,-1.1625715,-1.1324152,-1.174156,0.07391817,-0.93011665,0.43970147,-2.4264152,0.08691561,1.4413136,-2.1025026,0.9495822
c_1_18_787,-0.12739034,0.2836611,0.019794386,0.27743337,1.0404857,0.41684064,0.8759974,-0.55211383,0.55775535,-0.101935774,0.5388474,-0.22420944,0.084877476,0.20807528,0.34464124,2.063678,-0.7224808,0.65544087,0.5771653,0.1767092,-0.13394324,-0.3721662,0.19059557,-0.6121037,0.5242885,-0.3191653,0.25115833,0.21040955,-0.52080756,0.11919404
c_1_18_788,-0.77253425,-1.3357291,0.22409303,0.4715711,-0.13542487,-1.2723429,-0.32153246,-0.2962524,0.9717816,0.087804325,0.41005787,-0.49109715,0.14850879,-0.14315325,-0.17394452,-0.28903145,-1.6333866,0.46791592,-0.07377254,-1.05183,-1.7897813,-0.3863666,-0.10442284,-0.98230135,0.2993386,-0.9261145,-0.15589297,1.0708108,-1.460289,0.5420938
c_1_18_789,-0.4343027,-1.1597832,-0.6157922,0.87038594,-0.6787166,-1.6384125,-0.653768,-0.13111642,0.32310313,-0.1304766,1.1348128,-0.68995863,-0.015483954,-0.9531394,-0.3883506,-2.2784739,-1.7648118,-0.20984912,0.5857223,0.13131222,-0.23411408,-0.889312,-2.2630787,-0.56232196,0.0795309,-1.8339303,0.071757846,0.74265754,-2.1494884,-0.19209139
c_1_18_790,2.3506372,1.3834275,2.2721612,0.3719638,1.2318189,1.4281574,1.3972665,1.2974354,0.6516245,2.2365227,1.2740297,0.550121,2.2587595,1.9433833,0.8093733,0.9700678,1.2896795,1.6096607,2.1736145,2.2303002,0.58065253,2.3062294,1.5460838,1.8791602,1.5180733,1.6271527,2.2127943,0.42312548,0.8548238,1.4198323
