cell_id,4-1BB,CCR7,CD11b,CD123,CD138,CD14,CD163,CD40,CD68,CTLA4,FABP4,FOXP3,GITR,GZMB,ICOS,IDO1,IL-18,IL-1b,IgD,Ki-67,LAG3,LAMP1,PD-L1,PD-L2,STING,VISTA,Vimentin,iNOS,p53,pan-RAS
c_1_39_2361,-0.33535233,-0.8486992,0.6832729,0.7304431,0.06124947,0.52715015,-0.5047475,1.0945964,-0.23935126,-1.2764841,0.21274635,0.27997097,-0.3895276,1.2984686,0.0502029,1.571021,0.7263273,-0.26984668,0.14853053,-0.17956175,0.31743312,1.4456258,-0.03795489,0.18955497,0.66632646,0.101252995,0.91836214,-0.6498232,0.5829862,0.31625935
c_1_39_2362,0.19484569,-1.101213,0.119580805,0.060988378,0.4528574,2.8985536,0.004880545,0.79125446,0.16556518,1.4924176,0.21736793,-0.23971102,-0.37169832,0.94966197,-0.08126842,1.914559,1.3528827,-0.9650426,-0.034133617,-0.2549518,-0.30849612,0.65293306,1.9490461,-0.8872096,0.67202127,1.276397,0.22685374,0.26923764,0.56621486,-0.2609484
c_1_39_2363,-0.42802835,-1.2315089,0.46025476,0.097792715,1.3022887,0.68204516,0.18221264,0.13228582,0.91841716,-0.2880849,1.0665468,0.35364565,-0.254853,1.066244,-0.54860705,4.8121905,1.0245003,-0.61250156,-0.13180584,-0.7129658,0.38930306,0.92500955,-0.9602929,-0.2053402,1.8475114,0.60752726,1.0482205,0.6363869,1.8379165,0.5476887
c_1_39_2364,2.3800943,-0.802223,3.1806664,0.7134538,-0.21740974,1.0856138,-0.51038694,2.1684918,0.9410838,-0.75008017,-0.31157258,0.6553662,-0.6410082,0.447316,-0.6195617,1.0242875,0.6214624,-0.31915292,-0.4933849,0.99702924,-0.90123725,1.138974,0.23576657,-0.19796413,0.7574717,1.5988408,0.07052438,0.40838853,1.195216,0.73676157
c_1_39_2365,0.1282511,-1.0148181,1.0567545,1.056521,0.08159921,0.8150571,-0.18825518,1.2447249,0.2190624,-0.13068163,-0.6868018,0.29041728,-0.30836046,0.7221695,-0.00087880244,2.6358862,0.9332647,-0.47746268,0.62982446,-0.20600028,-0.40262994,1.287381,-0.052770566,-0.099798694,0.8200915,0.9258657,0.9762145,-0.25642133,1.475431,0.7895907
c_1_39_2366,0.02910517,-0.43087423,-0.10126045,0.70434463,0.99896747,-0.11274105,0.0071056234,-0.5290962,0.4022913,-0.10252996,0.7846701,0.7434037,0.20270953,0.73563945,0.20980574,0.16869162,0.457858,-0.19949836,-0.067185186,1.5163158,-0.16703735,0.25957674,0.041173883,0.46818158,0.78153014,0.8639898,-0.4387944,-0.34639382,0.57397,0.9344008
c_1_39_2367,-0.04710381,-0.13033907,4.396849,0.7950489,0.5117793,2.513539,1.302588,0.5652017,1.3807517,0.19135788,0.50741494,0.42437232,-0.34691048,0.51090074,-1.1485473,1.7663945,0.81929666,0.0914116,0.05422834,-0.42584285,-0.14678814,1.2603315,0.8601679,0.23295861,1.8541565,1.2417101,0.61270577,-1.1473105,1.094549,0.32522509
c_1_39_2368,0.9866979,-0.07330098,0.36406973,1.3661268,1.2615772,2.5290115,0.84969765,1.0788763,0.8359803,0.43367606,0.9303542,1.3750086,1.1135031,1.0890119,0.37489554,2.2433617,1.4939234,1.0839356,0.7319669,1.7794107,1.5368427,0.90772486,1.9786023,1.0214901,0.8187592,1.68895,0.50492024,0.71412873,1.744112,0.7563184
c_1_39_2369,3.1842973,-0.7545761,-0.77415806,0.4306552,0.17293899,2.2044823,-0.028773865,2.0993223,1.162112,-0.5397575,0.008185887,0.3369952,-0.7117217,0.6161131,-0.3484467,1.8534074,0.7293469,-0.62215286,-0.0031897072,0.026912356,-0.9400334,1.1059438,0.36714777,-0.2053402,0.8722327,1.3850338,0.42696044,-0.032606043,0.60283417,0.39306948
c_1_39_2370,1.2940989,-0.43087423,-0.0904963,0.5743286,0.5538959,0.28222337,0.031433493,1.7244442,0.15816304,0.10715677,0.37410405,1.4844722,-0.18716848,1.2387565,-0.34635067,1.0519099,1.5572646,0.18354788,0.3835374,1.6920072,-0.106776275,0.14186363,0.08196599,0.2783224,0.7896731,1.6307814,0.6317571,0.075627565,0.8257559,1.4075946
c_1_39_2371,-0.52137357,-0.108939655,-0.5463537,0.5767327,-0.06625227,1.6252906,-0.77109265,0.9042057,0.57585615,-0.91931504,-0.30307278,-0.00038305725,-0.3345919,0.014046159,-0.2699393,2.5077589,0.30333784,-1.2373677,-0.65147805,-0.9905937,-0.60082257,0.5543735,0.2871528,-0.8148245,0.5423254,0.19345881,-0.38736835,-0.49366483,0.5538857,0.28775573
c_1_39_2372,1.5767149,-0.861134,0.21520738,0.93498856,0.5588323,1.0906467,-0.4656751,1.5882801,0.580408,-0.096078545,0.4950131,0.88985026,-0.41286317,1.4874718,-0.6428561,1.5148569,0.6035582,-0.55540574,0.25708598,0.6322863,-0.18142931,0.8907135,-0.1193125,0.8904467,1.0315334,0.98335874,0.80283195,-0.1494292,0.65956175,1.4294066
c_1_39_2373,0.72292405,-0.5673053,0.29987732,0.66756487,0.55004895,1.2214965,-0.4354624,1.5584074,1.0419798,0.59172225,0.32254642,1.2586969,0.75251,1.4320445,1.2647562,2.6662261,1.0056098,-0.16395631,0.5390746,-0.39371467,0.29566237,1.8487,0.254905,0.25529087,1.287693,0.73767483,0.8773044,0.42143244,1.6907202,1.0937206
c_1_39_2374,0.36640838,-0.8837376,1.2739085,1.0126559,0.21217783,2.4916978,0.20059809,0.7449943,1.2409977,-0.26190543,0.53101873,0.43932188,-0.15222551,0.29730207,0.54548305,1.390008,1.0396912,-0.4554737,-0.049799405,-0.755304,-0.51414925,1.260081,-0.41877365,-0.037606776,2.06086,1.311687,0.78716147,-1.2195737,1.1563597,0.83821493
c_1_39_2375,-0.59931254,-0.5296138,0.2082775,0.3647209,1.6351886,1.0936604,0.20871948,0.12751365,0.17478077,-0.37795815,0.48046792,0.47638386,0.3317671,1.3184536,-0.36316282,0.42535153,0.38291892,0.096511945,-0.07354784,-0.48301104,-0.22633553,0.7011349,-0.32166865,0.3999111,1.4439325,1.207664,1.6334292,0.21129015,0.69051814,0.6073404
c_1_39_2376,0.40709886,-1.0339637,-0.8334335,0.078723654,0.568673,1.6505303,0.13450745,0.5415619,0.24708521,0.38826406,0.011940622,0.31508657,-0.36370894,0.5143545,-0.3006555,1.7524247,1.0785947,-0.2449861,0.25975373,-0.21762384,-0.53346,0.19421282,0.024694039,0.103419326,0.6414157,1.3520522,0.49905774,-0.3058993,0.7799203,0.42725906
c_1_39_2377,-0.7001582,-1.0093855,-0.3600407,0.64312446,0.019997627,1.8588238,0.46817386,0.8897301,1.4629296,0.39354712,0.054118145,0.02668702,0.33670485,0.14543214,0.5798206,0.9814607,0.80273175,0.0914116,0.77596897,-0.52588505,0.076626696,1.1850594,0.20487797,0.5073574,0.44602838,-0.15701069,0.5687407,-0.614364,0.07549547,-0.104966655
c_1_39_2378,0.32550147,0.6571956,0.1756192,0.8856952,0.7165293,1.8494397,0.17193063,1.2493364,1.7702396,0.09460497,0.52078277,0.6250691,0.5006749,1.1612515,0.47391817,2.6534803,0.7182562,-0.08671689,-0.10568906,0.34687528,-0.08122316,1.815513,1.4360482,0.46324426,1.5199223,0.64217013,0.3896956,-0.12642005,2.3427587,0.91627914
c_1_39_2379,2.0206869,-0.3133025,1.0703746,1.3843457,0.32478702,1.9741158,0.53544486,2.3697412,1.2369378,-0.2201395,-0.09533656,1.2900769,0.19164304,1.4601396,0.59608877,1.8651667,1.1435705,0.43664205,0.786055,1.3080218,-0.369992,1.2663324,1.2984983,0.8076383,1.1391672,1.3666483,0.6730435,1.2145336,1.7236208,1.5159274
c_1_39_2380,1.0001581,-0.8561498,-0.31603578,0.31039748,0.36271495,0.7684978,-0.035568133,1.4625258,0.23401453,-0.2588438,0.5442642,1.2701443,-0.365483,1.5515604,0.46309465,1.2619854,0.8066389,-0.14243406,0.51480967,1.0878313,-0.0974539,0.45461234,0.24726477,0.25351086,0.70335734,0.92380834,0.66865915,-0.035880994,0.9210987,1.3377848
c_1_39_2381,0.49357954,-0.8094813,0.6426537,1.3964163,-0.084335975,0.70241445,-0.24496599,1.223876,0.3340938,-0.37635276,0.40433332,0.43434638,-0.53510344,0.98101246,0.07000737,2.1730947,0.63089,-0.63600993,0.24099733,0.036108952,-0.12082545,1.0158557,0.54503673,0.07123039,1.0376017,0.51013756,0.63740736,-0.4034649,0.5584352,0.9157444
c_1_39_2382,-0.2593106,-1.2040714,2.671122,0.6160737,-0.20742373,1.3826144,0.11977714,0.59151804,0.5636693,-0.46126008,-0.01825496,-0.5394948,-0.43002924,0.07727254,-0.5149369,2.591876,0.31401405,-0.51281273,0.4046274,0.16045156,0.24546598,0.6692486,-0.47716796,-0.26940867,1.557273,0.81116444,-0.19554214,-0.42729583,1.3043878,-0.47404528
c_1_39_2383,-0.47322428,-0.2573035,0.10258272,0.17969617,-0.02271973,1.1570151,1.1014136,0.39817962,0.94023305,-0.696471,0.6005535,-0.14386293,-0.37703648,0.49148366,-0.43364522,3.717492,0.5887191,0.057466086,-0.481455,-0.34819025,0.10467617,0.45971644,0.12019121,0.31337595,1.9384011,0.5225527,0.9945102,1.4871976,1.7477105,-0.03290391
c_1_39_2384,0.025472008,-0.63854694,0.08912544,0.118164584,-0.03832458,0.48406023,-0.49071208,0.5948179,0.41490358,-0.031089442,-0.5183448,0.0535235,-0.19051713,0.07887591,-0.4358096,1.979008,0.6537911,-0.28297475,-0.46960124,-0.38778824,-0.09280579,0.3033389,-0.2663054,-0.3317151,0.54741496,1.3225626,0.105571225,0.14462306,0.70890546,0.042841326
c_1_39_2385,3.9974527,-0.0958976,-0.014128889,0.86548346,0.4361522,2.6834178,0.20059809,2.2438846,1.2387842,0.45721343,0.24492694,0.7456579,0.11454883,0.7240972,0.17380798,2.2018037,1.2638711,-0.22621837,0.45933264,-0.25844008,-0.1408642,0.65022796,1.1414648,0.7615765,0.81426346,2.0725944,0.73077697,0.24190046,0.84026736,0.9975213
c_1_39_2386,1.6802989,-1.0012677,-0.11208276,1.8894712,-0.060495745,1.9696425,-0.6806629,2.0124068,0.953806,-1.4183127,-0.12419089,0.08152544,-0.43274823,0.8962465,-1.0898731,2.8186555,0.7343724,-1.0512689,-0.18854658,-0.5849024,-0.9744814,1.9879216,0.104158185,-0.08462061,0.8238378,0.3347397,0.6331408,-0.4166689,1.0814725,1.4755968
c_1_39_2387,0.5525848,-0.10240652,0.9427376,1.0216926,1.1242315,1.5471876,1.0648547,0.41148478,0.91841716,0.90079993,0.91369015,1.1368871,1.2659341,1.764272,0.123288654,1.5138032,1.1099889,1.4953498,0.42059666,0.14068955,0.95190966,0.43963563,0.7881202,1.2146475,1.518863,0.81837875,0.68327457,0.5635418,0.8275021,1.2454637
c_1_39_2388,-0.43259355,-0.6451672,1.8988742,0.6384413,0.46716112,2.9312124,0.24290013,1.0962876,2.0978484,-0.88353425,0.2551855,-0.034915626,0.3317671,0.07647087,-0.9577598,1.8532864,0.5480008,-0.32645556,-0.0450859,-0.9964174,-0.17902546,1.462542,0.086013354,-0.27915147,1.8692226,0.64295083,0.89760065,-0.5666249,0.6104743,0.89018506
c_1_39_2389,2.392409,-0.5110629,0.5235674,1.7867723,0.16904251,1.8194797,-0.29040632,2.023078,0.62835515,-0.74075323,0.34900317,1.1988742,-0.4719927,1.3268267,-0.4358096,2.513852,1.350517,-0.71227545,0.47840413,0.4806465,-0.60224575,1.5790741,0.40904292,0.005675272,0.9684907,0.7045343,0.7236813,-0.39296508,-0.089716226,1.5092884
c_1_39_2390,0.675114,-0.264431,0.5275207,1.0624428,0.53127146,1.6048043,0.09215356,1.0716054,1.3145317,0.2795316,-0.447053,1.3145796,0.14622033,0.83936673,1.9692577,1.7582079,0.6035582,-0.3203689,0.78504884,-0.8011311,-0.47461668,1.828447,1.0137895,-0.28457904,1.1731339,0.8668087,0.6176121,0.09719376,0.19285387,0.119225286
c_1_39_2391,4.319843,-0.0975226,-0.25979242,1.3477716,0.4830751,2.2744324,0.90772474,1.474511,3.0813036,0.33960038,0.73326594,0.5695435,0.13946119,1.007369,-0.28013894,2.9351754,1.4548475,0.4375248,0.09543565,0.12075093,0.8071288,2.306759,0.8878781,0.46242082,1.3056195,1.2154762,0.83348835,0.523619,1.8563294,0.9221575
c_1_39_2392,1.1270728,-0.70359534,0.65566677,0.6172562,0.5871464,0.70210195,-0.3577708,1.6555032,0.15073499,0.011756475,0.7994329,1.2433681,-0.27717745,0.7118646,1.1747707,1.0184515,1.1238198,-0.41463032,-0.1350961,0.096468024,-1.0295906,1.040977,0.19126041,0.5315572,0.706072,0.24095488,0.6150416,0.15258397,1.5798852,1.1115111
c_1_39_2393,1.8020015,-0.7687368,-0.9125903,0.6698801,0.2438447,1.2396373,-0.4056643,1.3296871,0.5411416,-0.19989309,0.28684098,0.15317577,-0.7196806,1.2857752,-0.5418393,1.101544,1.1013072,-0.9794648,0.5944972,-0.7035702,-0.41977164,0.84616846,0.39635628,-0.4011622,0.88803184,0.88504446,0.8660121,-0.49366483,0.69359183,0.84318835
c_1_39_2394,3.0984428,-0.7013123,1.2416137,1.3133142,0.5538959,0.8206107,-0.45463976,1.6891103,0.056888096,0.12553799,0.18600652,1.0573756,0.09477664,0.6650373,-1.2876809,0.89856935,1.1512575,-0.376971,0.07347314,-0.45462486,-0.8238493,0.5790085,0.72397506,-0.099798694,0.88661593,1.1204519,0.25914487,0.014812,1.2971954,1.0265417
c_1_39_2395,3.4761817,-0.58859426,-0.35544392,1.112204,0.05442576,2.382896,-0.47121418,1.7414341,1.7393667,-0.5311958,0.110098734,0.73663205,-0.40836143,1.74033,-0.2536999,1.2265356,0.8530657,-1.184185,1.132164,-0.058245115,-0.91410285,2.0538173,0.7849467,0.23564826,1.0026536,1.1015695,0.52371025,-0.2442431,0.56362456,1.305375
c_1_39_2396,0.49990332,-1.1126721,2.6063905,0.5452857,-0.017072033,2.1218033,-0.6174563,0.6879972,2.018458,0.4867447,-0.09012499,-0.47385675,-0.009998315,0.3076947,0.07717314,1.764607,1.4827127,0.64268124,-0.5073998,-1.360884,-0.7352382,1.3661189,1.9628061,-0.32950473,2.9063177,0.2661771,0.57007545,-1.758218,0.87588835,0.37123513
c_1_39_2397,-0.7844385,-1.4606913,3.9797628,0.01003007,0.084973216,0.6974212,1.0973821,0.58704007,1.2094238,-0.3795647,0.34790644,-0.33541113,-1.044146,0.088477254,0.27207884,2.6386173,0.4623295,-0.87261915,0.821921,-1.489232,-0.0027322646,0.98845327,0.47872338,-0.7263504,1.9528002,0.43926907,0.23748326,-0.9434152,0.4852778,-0.4658335
c_1_39_2398,3.11236,-0.8094813,-0.33261427,0.79944223,0.34172192,1.0146827,0.035827335,2.427198,1.0113537,-0.6413249,-0.43958396,0.35619968,-0.8405894,1.0912791,-0.5621946,0.9466134,0.9902137,-0.5141323,0.32138088,-0.29859504,-0.9728306,1.2614588,1.1554646,0.16850741,1.0218661,0.9196879,0.16811205,0.15357721,1.1390045,0.89126676
c_1_39_2399,1.1245527,-0.34477606,-0.43505725,0.948449,0.02899923,1.2340741,-0.5821487,1.033784,0.68486613,0.16768542,0.10769012,0.5045033,-0.12259016,1.3132077,1.1328498,1.6385623,0.7899918,-0.6415753,-0.48343834,0.2989915,0.37393746,1.694053,0.64340514,0.42842808,1.0386745,0.8133316,0.7608481,-0.811289,0.8906736,0.8434646
c_1_39_2400,0.04213057,0.02194349,0.19551031,0.69634604,1.3865554,0.6848787,-0.47121418,1.3761011,0.2524088,0.03832911,0.5452802,1.5833426,-0.12668858,1.7665211,0.65442836,1.8015761,1.7241033,0.10465057,0.4688929,0.20116352,-0.22633553,1.6811137,-0.002286976,0.42926243,1.191186,1.3554292,0.85641176,-1.0049015,1.3442811,0.77968645
c_1_39_2401,1.1669662,-0.99050087,-1.0139983,0.15126902,0.779566,1.038637,0.14496773,0.11904801,0.72956765,1.8624837,-0.059076626,0.445529,1.0146428,0.10361528,2.8190088,1.0582287,-0.101590306,-0.35096258,-0.48542345,0.38120812,-0.17542249,0.20434634,-0.3995684,-0.1365789,0.9068693,0.75034463,0.024398506,-1.5290477,0.13256104,-0.36346224
c_1_39_2402,1.2305444,-0.4250034,-0.7165767,0.008514595,0.38883534,3.0395837,-0.27768815,0.69785655,0.54628277,0.2386526,0.13167588,0.34084547,-0.10299119,0.4593002,0.74660575,1.4570043,1.6041176,0.2570386,0.14428134,0.18176009,-0.01733296,0.52697843,0.29280582,-0.43771788,0.7321656,0.75850374,0.55374825,0.25136983,0.68435794,-0.18786325
c_1_39_2403,0.03924363,-0.39401332,0.6040524,0.6396133,0.5947097,1.6390684,0.0071056234,1.4875251,2.427054,-0.4595991,-0.1775,0.62858015,0.32115856,0.7266665,-0.7211952,2.422352,0.8115147,0.36133584,-0.86754453,-0.6874348,0.037262306,1.8202299,1.2543032,0.8350456,1.1290576,0.6154492,0.60631114,-0.40214905,1.722007,1.0104067
c_1_39_2404,3.6926591,-0.91432875,0.33711848,1.2529627,0.8136306,2.4713447,0.19244608,2.1333022,1.865703,0.057231653,0.34900317,0.6414198,-0.54167473,1.3273499,-0.53059673,4.3119564,1.1648669,-0.16965283,-0.92193604,-0.61009717,0.27269685,1.5435833,1.2162668,0.11843594,1.2438793,1.6710305,0.684294,-0.43530387,3.5773566,1.3871093
c_1_39_2405,0.19016153,-0.9169018,-0.62879086,0.7506759,0.78155446,0.22590078,-0.044660076,0.32297352,0.40558895,0.21795508,0.98142093,0.9198246,-0.88233006,1.2974122,-0.07179688,1.1450019,1.3709447,-0.07682581,-0.40381315,-0.44701412,0.34292063,0.13713288,-0.050649136,0.7430777,1.6098044,1.303062,-0.16737977,-0.5130444,-0.08042687,2.0271487
c_1_39_2406,2.5113504,-0.64737934,0.6267381,1.436511,0.49493808,1.9850202,-0.088375114,2.612131,1.3350765,-0.719435,0.35119537,0.8202378,-0.62261766,1.1144152,-0.6102999,3.7963264,1.3235554,-0.5101759,-0.44223103,0.290819,-0.39475805,1.8663878,1.0516752,0.55633724,1.3824104,1.1428957,1.2687806,0.2971249,2.7776792,1.4431243
c_1_39_2407,2.8215523,-0.29868215,-0.025790963,0.9151805,0.51289773,1.8634161,0.046773776,2.6125975,1.8017945,-0.15402476,0.021927217,0.973691,-0.6869827,1.5165105,0.19956955,1.3584579,1.5919468,0.17764701,0.5298681,0.88152903,-0.09978151,1.8833737,1.8177254,0.9128504,1.2595057,1.2351811,0.5151115,0.5883886,1.282263,1.2699796
c_1_39_2408,2.3166666,0.44731885,0.6389199,1.7683674,0.9034734,0.96821976,0.98842,1.7081798,1.0293751,0.8633207,1.2696762,1.8283869,0.83683217,1.7746018,0.20469247,1.263941,1.7471683,1.0172652,0.94136906,0.11957256,1.3076202,1.0100284,1.456253,1.7734988,0.8678544,1.9635961,0.6212888,0.68172747,1.7082412,1.5455732
c_1_39_2409,-0.41892844,-0.78301126,0.078047596,0.6791179,0.9133456,0.7219393,0.8751829,0.5815672,0.7445703,0.13467714,0.5503548,0.0024773034,0.9270318,0.032832783,-0.47508183,2.4352152,0.5855279,0.5687598,-0.55832815,-0.5544015,0.44796744,0.25471446,0.65671355,0.1959282,1.1010432,1.2658734,0.60497284,1.1436627,1.1297665,-0.3386663
c_1_39_2410,-0.43625346,-0.7242751,-0.02709107,0.5562171,0.5670356,1.1731726,0.14496773,0.93281376,0.8184653,0.22989315,0.5340808,-0.026246054,-0.17297682,0.68333745,-0.43797657,3.18039,0.5533958,-0.012990864,-0.41143414,-0.8470103,-0.14797522,0.6677209,0.6350557,-0.6668527,1.3685539,0.837024,0.7501671,0.68172747,1.5029594,-0.18272988
c_1_39_2411,-0.3607668,-0.86363137,0.5106648,0.14411053,0.07822024,1.4154495,0.12188759,1.5156711,2.1388478,-0.72312963,-0.23744921,-0.23816632,-0.4941184,0.84060204,-1.3938826,2.5170448,0.9099375,-0.9144663,-0.91192794,-1.3268166,-0.78373843,1.9078413,0.9183585,-0.3673354,1.1206449,0.3580112,0.36587423,-1.5571666,0.5759047,0.29194832
c_1_39_2412,0.39624807,1.0688094,-0.62879086,0.25895077,0.41349238,2.8386767,0.39874905,0.8660604,0.61597437,1.0689571,-0.10186604,-0.19979687,0.21006559,0.30027497,1.711546,1.8071746,0.66206753,-0.70940614,0.11282144,-0.44777438,-0.43170846,0.8769544,0.4980766,-0.4228074,1.0991629,0.6280647,0.74915224,-0.2760637,1.3541535,0.69803375
c_1_39_2413,0.93285966,0.8977936,1.3684493,1.7919006,1.4062947,2.0430303,1.701609,0.9197139,1.9239991,1.3623844,0.80402887,2.1881824,2.1381984,1.8004867,0.6745514,2.0933597,1.3075614,1.7685701,1.432643,1.1079788,1.9015833,0.5328788,1.6555892,1.5274584,1.6560411,1.5826926,0.295005,1.0689061,2.1888814,1.0937206
c_1_39_2414,1.6758358,0.9098427,-0.7092655,0.16552408,1.3500463,1.3909329,0.13660334,0.7106481,0.72721374,3.0246716,0.31477836,1.0256126,0.66452765,0.9101443,1.8793792,1.6366177,1.4297353,-0.75866,-0.40191314,-0.72240067,-0.0016125727,1.0343707,0.16776414,-0.29437655,0.9034197,0.31121558,0.41216746,0.20646386,0.63765705,0.4084002
c_1_39_2415,0.45109951,0.15518998,0.08297873,1.067366,1.0591607,0.61625445,1.8980787,0.11023934,1.3714191,0.7478273,1.3107026,1.412531,1.7012691,0.46983337,0.34105963,1.1436565,0.81443554,1.1695671,0.67413265,1.0025908,1.032402,0.42903364,1.1582559,1.3269874,0.60903245,1.1937739,0.34829956,1.3802582,1.4399011,0.022958936
c_1_39_2416,2.15098,-0.59933543,-0.36311135,0.7950489,0.6970161,3.7284343,0.048956018,1.3680648,1.3962148,-0.79630136,1.1101109,0.63792366,-1.0286753,1.4943892,-0.4206917,2.839872,1.4533323,-0.6401831,-0.059262507,-0.7474672,-0.55571306,1.1147261,1.0862111,-0.35503805,1.2785895,1.3999614,0.97575843,-0.53683484,1.3390934,0.8536531
c_1_39_2417,2.4578454,-0.19440651,0.12320473,1.0376757,0.41582695,1.1970221,0.5161857,2.1090505,0.8457963,0.39413336,0.55238134,1.5608697,0.49197862,1.328917,-0.45319304,1.093615,1.0019954,-0.24852145,0.04078785,0.6322863,0.7456234,0.8655507,1.1273977,1.0863351,0.90453374,1.3413237,0.15951017,0.36605868,0.27950743,1.2816848
c_1_39_2418,-0.10292648,-0.60581124,-0.4801428,0.40372017,0.481375,1.2017546,0.20059809,0.9705939,0.06336339,-0.3294594,-0.04752933,0.61333835,0.17385237,0.9704027,-0.4358096,0.6720873,1.3219609,0.0146006,0.7940851,-0.17552178,0.4282513,-0.33439916,0.4822515,0.19137746,1.2504597,0.7384219,0.24077675,-0.55380267,0.69788975,0.31037873
c_1_39_2419,5.2272015,-0.06849566,0.29655793,1.101556,0.0046833567,1.7637479,0.27261916,3.1398053,2.6073184,-0.30595425,0.32918662,0.9283358,-0.63131535,1.4209337,-0.2821838,1.0707885,1.4901916,-0.41969746,0.25441375,-0.07361604,-0.65111136,2.8112125,2.504273,0.7682051,1.5823752,1.9923066,0.48465717,0.33551666,0.5642726,1.1479053
c_1_39_2420,3.7979803,0.22979166,0.6805293,1.7911685,1.312944,2.4800954,0.75097525,1.7139951,2.850332,1.7668716,1.1863922,2.309245,1.212969,2.115649,1.2265601,1.8484598,2.5691984,1.0344526,0.89924157,0.7253966,0.20044354,2.5997581,1.4763176,1.1700164,1.4615201,1.6509993,1.0125971,0.9438776,1.3695874,1.703781
c_1_39_2421,-0.20228069,-0.32065812,2.4609013,0.20640044,0.3537416,1.0535775,0.7947203,0.36090624,1.0154631,0.20848948,0.4118348,-0.13638034,1.7107209,0.75985694,-0.48168322,1.7880536,0.5823324,0.106681146,0.51713437,-0.10924586,0.31250185,0.55001813,0.09409142,0.20500712,1.9571035,0.6491887,0.81120783,-0.056749225,0.7745756,-0.31051674
c_1_39_2422,1.3296932,-0.8046393,-0.3600407,0.3985562,0.41699314,1.1180822,-0.056078915,1.7434546,0.3431655,-0.470415,0.43527102,1.4684292,-0.44729218,1.8541994,-0.41423813,1.5400919,1.2268821,-0.9618495,0.05422834,0.7913485,-0.106776275,1.1882287,0.9575083,0.36511678,1.0310423,1.7870251,0.77687836,0.050689355,0.35192105,1.4127961
c_1_39_2423,0.99164385,0.1859613,-1.1029576,0.9771934,0.48533952,1.7107027,-0.04922046,1.3244944,0.529786,2.153551,0.06516716,0.7422762,0.15595756,0.56024593,1.3772889,1.2602059,0.8882862,-0.8496873,0.4795894,-0.8570305,3.0316725,1.2389977,0.16382977,-0.3988939,0.7019289,0.66547734,0.6661784,0.09208017,0.3575664,1.1394073
c_1_39_2424,4.976365,-0.31513864,0.2608073,1.2999314,0.8350905,2.4473257,0.38197517,1.5939779,1.7745316,0.20152439,0.24378437,1.146809,0.1507184,1.4204271,0.4692847,2.4999897,1.3764164,0.49158686,0.070525534,0.07552711,0.7231056,1.2375978,1.7412173,0.7266928,1.1825172,1.6715167,0.8595072,0.28043965,1.9952487,1.1674556
c_1_39_2425,3.3184686,-0.58004826,-0.24669859,0.9679913,0.7635938,2.6515229,0.20059809,1.9858053,1.1883602,0.109132476,-0.05650597,1.2008219,-0.63131535,1.413333,0.0502029,1.9450285,1.3966382,-0.78960276,-0.052948423,-0.4822391,-0.67590725,1.6151503,1.4105916,0.45994797,1.2669961,0.6877719,0.8956107,0.32371327,0.7332101,1.5336778
